week_start,base_price_eur_mwh,wind_capture_price_eur_mwh,solar_capture_price_eur_mwh,wind_capture_ratio,solar_capture_ratio,hours_in_week
2026-01-19,113.81011904761904,108.84114106275068,113.46187396983682,0.9563397523309038,0.9969401220146645,168
2026-01-26,121.9914880952381,119.16800617020174,111.6953000177355,0.9768550907188533,0.9155991271336537,168
2026-02-02,119.8932738095238,118.4605326626699,122.66067613184454,0.9880498621704991,1.0230822149932894,168
2026-02-09,112.10113095238094,107.54350739321141,112.58313362025338,0.9593436433651544,1.0042997128019804,168
2026-02-16,110.19229166666666,108.3831457681363,114.5706083765609,0.9835819196500327,1.039733420946891,96
2026-02-23,82.30160714285715,74.19601796103473,78.3774869741218,0.9015135978116084,0.9523202485958268,168
2026-03-02,114.79541666666665,98.68253939986337,111.3808334433773,0.8596383223766633,0.9702550561473692,24
